# Location count [70]
# Random seed [1]

-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
-47.5528    -15.4508
-47.5528    -15.4508
+47.5528    -15.4508
