# Location count [40]
# Random seed [1]

+32.3282    +44.4959
+55.0000    +00.0000
+49.0054    +24.9695
-55.0000    +00.0000
-38.8909    -38.8909
-49.0054    -24.9695
-24.9695    +49.0054
+52.3081    -16.9959
-52.3081    -16.9959
-38.8909    +38.8909
-54.3229    -08.6039
-00.0000    -55.0000
-16.9959    -52.3081
+08.6039    +54.3229
+52.3081    +16.9959
-32.3282    +44.4959
-24.9695    -49.0054
+16.9959    +52.3081
+16.9959    -52.3081
+44.4959    +32.3282
-08.6039    +54.3229
+32.3282    -44.4959
+00.0000    +55.0000
-08.6039    -54.3229
-54.3229    +08.6039
+44.4959    -32.3282
-16.9959    +52.3081
+54.3229    +08.6039
+24.9695    -49.0054
+08.6039    -54.3229
+49.0054    -24.9695
+38.8909    -38.8909
+38.8909    +38.8909
-44.4959    +32.3282
-44.4959    -32.3282
-32.3282    -44.4959
-52.3081    +16.9959
-49.0054    +24.9695
+24.9695    +49.0054
+54.3229    -08.6039
