# Location count [30]
# Random seed [1]

-42.3600    +00.0000
+35.3545    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
+35.3545    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
+35.3545    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
-42.3600    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
-42.3600    +00.0000
+35.3545    +00.0000
