# Location count [50]
# Random seed [1]

-40.0933    +37.6501
-54.5663    +06.8933
-44.4959    -32.3282
-53.2721    -13.6779
+44.4959    -32.3282
+40.0933    -37.6501
-23.4179    +49.7655
+51.1377    -20.2469
+35.0583    +42.3782
+44.4959    +32.3282
+40.0933    +37.6501
-55.0000    +00.0000
+55.0000    +00.0000
+48.1969    -26.4965
+03.4535    -54.8915
+54.5663    +06.8933
+16.9959    +52.3081
-29.4705    +46.4380
+23.4179    +49.7655
+10.3060    -54.0258
-35.0583    +42.3782
+35.0583    -42.3782
-48.1969    -26.4965
+16.9959    -52.3081
-03.4535    -54.8915
+23.4179    -49.7655
-48.1969    +26.4965
-54.5663    -06.8933
-23.4179    -49.7655
+03.4535    +54.8915
-51.1377    +20.2469
-51.1377    -20.2469
+53.2721    +13.6779
-40.0933    -37.6501
-16.9959    +52.3081
-10.3060    -54.0258
-03.4535    +54.8915
+29.4705    -46.4380
-53.2721    +13.6779
+48.1969    +26.4965
-16.9959    -52.3081
-44.4959    +32.3282
+51.1377    +20.2469
-10.3060    +54.0258
-29.4705    -46.4380
+53.2721    -13.6779
+29.4705    +46.4380
-35.0583    -42.3782
+10.3060    +54.0258
+54.5663    -06.8933
